img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4
33075,0,0.040384314,17.8957873,1.424101505,311.1695909,0.014489881,0.040384314,6.943320947,0.489172511,4.200474589,0.702197137
33077,0,0.025399064,22.91181374,1.823264206,494.7572337,0.006789504,0.025399064,5.245761842,8.23499483,105.0466604,0.548466863
33078,0,0.032570758,16.79173194,1.336243571,385.817567,0.049248814,0.032570758,8.26094161,-2.08407555,-21.05636249,0.748366557
33079,0,0.017808669,31.23185139,2.485351765,705.632222,0.075797711,0.017808669,7.212442214,5.202593244,101.895694,0.402357531
33080,0,0.015862287,21.16926201,1.684596345,792.2168293,0.018680821,0.015862287,6.033285067,4.365205702,92.85824591,0.593614015
33081,1,0.013248449,16.86172586,1.34181351,948.5163819,0.005935159,0.013248449,6.462715253,1.641216077,39.88338265,0.745260047
33082,0,0.015517745,19.50724011,1.552336845,809.806513,0.012755703,0.015517745,7.449218981,0.42227226,9.052989697,0.644190083
33083,0,0.01815556,18.59048332,1.479383657,692.1500035,0.026013584,0.01815556,7.850383129,-0.523039345,-9.310606695,0.675957176
33084,0,0.026354995,44.5698306,3.546754426,476.8117312,0.152370995,0.026354995,10.29192518,1.163217711,16.68560375,0.281947911
33085,0,0.032356287,21.39138334,1.702272199,388.3749251,0.021230555,0.032356287,9.463164385,-2.673528702,-27.50946751,0.587450115
33086,0,0.014922856,15.94305052,1.268707649,842.0888501,0.006329486,0.014922856,7.634244778,-1.104893371,-23.68120077,0.78820365
33087,0,0.019596133,24.7015354,1.965685731,641.2678614,0.035393928,0.019596133,7.197941309,3.136035346,53.1445497,0.50872832
33088,0,0.012736068,20.62021243,1.640904368,986.675874,0.04469202,0.012736068,6.491211572,3.151635328,81.51972465,0.609420037
33089,1,0.025534288,28.96607245,2.305046806,492.1371023,0.074167159,0.025534288,9.115967643,0.120561769,1.624291141,0.43383067
33090,0,0.021528371,20.60359187,1.639581746,583.7121081,0.038495245,0.021528371,6.979712093,1.36878384,22.48127288,0.609911645
33091,0,0.070061933,15.84274703,1.260725751,179.3608881,0.010707773,0.070061933,7.956339067,-1.836076826,-8.526207629,0.79319392
33092,0,0.03338955,49.22952103,3.917560809,376.356393,0.373280681,0.03338955,12.46742472,-3.126200322,-39.57776707,0.255260875
33093,0,0.027105106,25.08881821,1.996504718,463.6163644,0.05026163,0.027105106,9.613806305,-1.989595388,-25.12485669,0.50087535
33094,0,0.024726815,17.29052166,1.375935996,508.2082128,0.008179509,0.024726815,6.345088496,2.037194517,26.78381314,0.726777992
33095,0,0.016617094,20.81037364,1.656036916,756.2315233,0.02654604,0.016617094,8.023999932,-0.34532469,-7.018999392,0.603851273
33097,0,0.04319417,27.14646379,2.16024695,290.9274688,0.085113232,0.04319417,8.772621457,0.14800367,1.188600571,0.462910039
33098,0,0.038989922,16.67066724,1.326609548,322.2979131,0.019465083,0.038989922,7.175551158,0.001638504,0.013603116,0.753801298
33099,1,0.01287845,19.75376567,1.571954725,975.7673128,0.037482664,0.01287845,6.950716042,1.700408367,43.3747943,0.636150637
33100,0,0.03726624,46.77386368,3.722145806,337.2052151,0.425195395,0.03726624,9.037321829,1.645491245,21.39231883,0.268662232
33101,0,0.021365052,23.00517439,1.830693611,588.1741107,0.09364473,0.021365052,7.878152032,0.14147669,2.411170057,0.54624105
33102,0,0.019098698,20.87650723,1.66129966,657.970006,0.026130962,0.019098698,7.90559679,0.069384838,1.202968628,0.601938364
33103,1,0.021351956,17.43726586,1.387613528,588.5348655,0.014316284,0.021351956,6.812737555,1.053942211,16.05995742,0.720661755
33104,0,0.021719719,20.18436791,1.606220963,578.5696767,0.052119756,0.021719719,6.851787175,1.047190393,17.98091806,0.622579348
33105,0,0.041830012,17.50974698,1.393381392,300.4151834,0.025529013,0.041830012,7.005366089,0.44846195,3.595069419,0.717678595
33106,0,0.026110353,19.8293966,1.577973244,481.279224,0.036270554,0.026110353,8.008723171,-0.619647554,-7.95221468,0.633724307
33107,0,0.025948814,16.84496988,1.340480112,484.2753446,0.028495368,0.025948814,7.508225464,-0.548841624,-6.818544491,0.74600137
33108,0,0.020263073,19.75871972,1.572348956,620.1611469,0.027605105,0.020263073,9.444907957,-3.266749743,-54.58993796,0.635991137
33109,0,0.02700072,16.36983897,1.302670395,465.4087237,0.010588086,0.02700072,7.718063252,-1.243433556,-15.08580112,0.767653893
33110,0,0.017027852,21.11790851,1.680509764,737.9891931,0.011216241,0.017027852,6.658627001,3.126898301,59.51630587,0.595057536
33111,0,0.03356301,25.26684913,2.010671968,374.4113083,0.086843014,0.03356301,6.924149353,3.848493297,38.8411638,0.497346169
33112,0,0.01413626,15.44655625,1.229197891,888.9459347,0.00818342,0.01413626,7.104981437,-0.319640587,-7.244767591,0.813538656
33113,0,0.021404202,16.69736519,1.328734103,587.098305,0.025967196,0.021404202,7.457112694,-0.500998253,-7.534383036,0.752596022
33114,1,0.013947009,20.0099807,1.59234367,901.0082926,0.05073131,0.013947009,6.025655965,3.178596011,82.22579791,0.628005134
33115,0,0.037980506,16.90271432,1.345075268,330.863698,0.027860873,0.037980506,6.900437674,0.618301437,5.303643319,0.743452819
33116,0,0.018851534,17.99646068,1.432112837,666.5967035,0.010540495,0.018851534,6.833663901,1.315397004,22.54945599,0.698269001
33117,1,0.022684129,18.01096949,1.433267412,553.9719167,0.014108539,0.022684129,6.867974326,1.218221018,17.41679227,0.697706507
33118,0,0.038472042,16.90864012,1.345546828,326.6364305,0.012137343,0.038472042,7.837972187,-1.502189285,-13.2948699,0.743192269
33119,0,0.019523134,22.05959767,1.755447006,643.6656369,0.027014645,0.019523134,5.611143827,5.978059144,103.873146,0.569655476
33120,1,0.062991996,21.05614709,1.675594946,199.4915457,0.04447198,0.062991996,7.153886547,0.932981941,5.390689852,0.596802946
33121,0,0.0296003,18.31474318,1.457440954,424.5352513,0.007413799,0.0296003,8.46063188,-1.795737621,-19.70387053,0.686134143
33122,1,0.021722003,33.14643396,2.637709405,578.5088214,0.092805143,0.021722003,7.174000297,6.456342859,100.7523858,0.379116819
33123,0,0.036429626,15.1543561,1.205945342,344.9492114,0.007075679,0.036429626,6.320439437,0.864705375,7.920783436,0.829224979
33124,0,0.029252762,34.72014998,2.762941747,429.5789382,0.044687307,0.029252762,10.42332483,-0.669667998,-7.81808721,0.361933074
33125,1,0.015660234,23.14627332,1.841921906,802.4382327,0.051378461,0.015660234,7.73955396,0.981067104,21.48415078,0.542911182
33126,0,0.028139452,16.93800909,1.347883936,446.5748151,0.010947084,0.028139452,6.201441805,2.198097892,25.40069472,0.741903641
33127,0,0.018170469,27.14707047,2.160295228,691.5820579,0.091389909,0.018170469,8.49871379,0.23649499,4.759400751,0.462899694
33128,0,0.020973063,16.84017818,1.3400988,599.1671749,0.039908614,0.020973063,6.850889247,0.691776509,10.74926653,0.746213638
33129,1,0.012491109,22.27289258,1.772420476,1006.025179,0.048571049,0.012491109,6.583899354,3.086135446,86.43295709,0.564200207
33130,0,0.016156223,17.94876146,1.428317054,777.8037436,0.020973498,0.016156223,8.486548146,-1.957260881,-39.24158235,0.700124666
33131,0,0.015167773,22.1572074,1.763214542,828.491475,0.029079531,0.015167773,7.20988888,1.493164362,34.76166797,0.567145958
33132,0,0.017515618,21.24982477,1.691007326,717.4380467,0.016779823,0.017515618,7.256542279,1.771278874,32.80228965,0.591363494
33133,0,0.0505833,16.47911576,1.311366365,248.4292362,0.01100514,0.0505833,7.563288271,-0.819355202,-5.23329305,0.762563404
33134,0,0.015777777,16.08825625,1.280262754,796.4601564,0.022145975,0.015777777,6.926999932,0.242833189,4.985594788,0.781089661
33135,0,0.022371069,17.56506141,1.397783175,561.7241802,0.007922759,0.022371069,7.860828972,-0.937757931,-13.52964925,0.715418541
33136,0,0.021722476,14.81375977,1.178841546,578.4962423,0.00179162,0.021722476,6.458573613,0.732624118,10.75720247,0.848290428
33137,0,0.046233696,17.24685981,1.372461496,271.8011244,0.0188297,0.046233696,7.779674692,-0.905604298,-6.317052418,0.728617891
33138,0,0.069596135,18.70122451,1.488196161,180.5613291,0.050685225,0.069596135,7.25717539,0.131044374,0.656743646,0.671954428
33140,0,0.017644655,19.81437575,1.576777922,712.1913497,0.016336084,0.017644655,6.614024779,2.479778634,46.29869601,0.63420472
33141,1,0.017982353,19.50877292,1.552458822,698.8168199,0.043583949,0.017982353,5.64974599,4.94993686,89.67291854,0.644139468
33142,0,0.016600422,22.59706948,1.798217654,756.9910237,0.029879132,0.016600422,5.968001296,5.63024729,110.7233292,0.556106208
33143,0,0.021332536,23.73886909,1.889079179,589.0706377,0.023064265,0.021332536,7.050312568,3.111364166,48.32753416,0.529358436
33144,0,0.034855878,17.77324331,1.414349764,360.5237177,0.012158974,0.034855878,6.033863048,3.063483502,28.45745261,0.707038687
33145,0,0.057232149,16.06805784,1.278655415,219.5683867,0.013271994,0.057232149,6.949430641,0.282095723,1.575943476,0.782071532
33146,1,0.026308911,47.20177017,3.756197523,477.6469269,0.191141088,0.026308911,8.457014879,6.300465853,90.5729999,0.266226681
33147,0,0.012648357,19.70501241,1.568075064,993.5180036,0.037974323,0.012648357,6.73719855,2.143908868,55.82162066,0.637724573
33148,0,0.019130442,16.71146255,1.329855936,656.8782079,0.013536533,0.019130442,7.792698603,-1.273802261,-21.90430667,0.751961151
33149,0,0.015691943,23.14037681,1.841452677,800.8167136,0.011356533,0.015691943,5.78163589,6.531771085,135.2993392,0.543049524
33150,0,0.028867481,17.42746047,1.386833239,435.3123412,0.026310032,0.028867481,8.857515125,-2.773835222,-31.07617958,0.721067228
33152,1,0.046955819,15.65883735,1.246090683,267.6211555,0.008323179,0.046955819,6.365579431,1.321847131,9.008083464,0.802509812
33153,0,0.016205295,20.96809054,1.668587628,775.4484375,0.012917347,0.016205295,7.057387884,0.984080142,22.43639542,0.59930925
33154,1,0.017270977,20.38490882,1.622179501,727.6004595,0.035721006,0.017270977,9.771148221,-3.46072865,-66.24537839,0.61645459
33155,0,0.020864604,22.62309996,1.800289093,602.2817716,0.024846385,0.020864604,11.41149184,-5.651194176,-93.2169414,0.555466344
33156,0,0.020654544,20.59140763,1.638612155,608.4070651,0.040894939,0.020654544,7.985691642,-0.149387295,-2.379908468,0.610272539
33157,0,0.022712868,17.77832,1.414753754,553.2709835,0.021029234,0.022712868,7.822489324,-1.03189313,-15.2054958,0.706836789
33158,0,0.017452708,16.29594124,1.2967898,720.0240952,0.009446019,0.017452708,6.201793047,1.322856545,26.46828584,0.771134998
33159,0,0.023907744,21.46369427,1.70802652,525.6192619,0.017284848,0.023907744,5.273331523,7.0962138,97.66832997,0.585471003
33160,0,0.026630484,19.01389617,1.513077781,471.8791749,0.019383497,0.026630484,5.870069736,3.765939874,47.53625477,0.660904557
33161,0,0.027103259,15.73117357,1.251847017,463.647948,0.004403793,0.027103259,7.49309069,-0.967094433,-11.47891063,0.798819653
33162,0,0.011552224,18.21051729,1.449146922,1087.787954,0.011119019,0.011552224,6.455910927,2.21138554,62.29883821,0.690061156
33163,0,0.016225326,18.036947,1.435334637,774.4910909,0.013225024,0.016225326,6.920400362,1.042526682,21.03065571,0.696701643
33164,0,0.025490615,18.44213767,1.467578686,492.9802916,0.017513755,0.025490615,7.2617429,0.581434045,7.385816765,0.681394469
33165,0,0.016868441,17.91704317,1.425792993,744.9633708,0.018817427,0.016868441,7.508439194,-0.681499198,-14.12150522,0.701364086
33166,1,0.042380073,15.42914417,1.227812281,296.516023,0.00430841,0.042380073,6.544459211,0.82296037,6.213980592,0.81445675
33167,0,0.013565995,21.5111672,1.711804296,926.3139309,0.010950772,0.013565995,6.088363853,4.277402553,107.4707835,0.584178929
33168,0,0.022672892,21.73651467,1.729736878,554.2464777,0.015283794,0.022672892,5.639344619,6.21257924,89.11225624,0.578122611
33169,0,0.019493318,16.57514039,1.319007763,644.6501482,0.003217656,0.019493318,7.943149811,-1.528832168,-25.51455712,0.758145652
33170,0,0.029228929,19.13913399,1.52304389,429.9292228,0.043643107,0.029228929,8.841038769,-2.2502313,-25.28684377,0.656579897
33171,1,0.031547173,17.69409021,1.40805096,398.3358647,0.024596846,0.031547173,7.568491543,-0.427017555,-4.431148699,0.710201568
33172,0,0.016148481,20.14474703,1.603068034,778.1766568,0.012450495,0.016148481,6.448400367,3.190999488,64.0405271,0.623803843
33173,0,0.035101161,15.99932442,1.273185784,358.0044129,0.026223672,0.035101161,6.377167865,1.370592868,12.64400267,0.785431327
33174,1,0.015299502,21.06087739,1.675971371,821.358133,0.005219341,0.015299502,5.482714042,4.946490793,119.082946,0.596668903
33175,1,0.038865842,20.88113918,1.661668259,323.3268554,0.038719452,0.038865842,9.390805108,-2.861478965,-25.07295206,0.60180484
33176,0,0.017135205,19.91034436,1.584414862,733.3656306,0.011780702,0.017135205,6.295463342,3.208891387,62.31522125,0.631147829
33177,0,0.023349859,16.03670829,1.276160698,538.1775807,0.009820539,0.023349859,7.455831135,-0.738866262,-10.13275784,0.783600374
33178,1,0.018209949,24.39730309,1.941475692,690.0826957,0.093943787,0.018209949,6.640731278,3.394900811,68.24951141,0.51507212
33179,0,0.032492471,15.58355541,1.240099937,386.7471516,0.021361534,0.032492471,6.608560776,0.712097048,7.059370872,0.806386623
33180,1,0.026973165,15.39135501,1.224805116,465.8841667,0.003996265,0.026973165,6.938827594,-0.025902271,-0.308130593,0.81645642
33181,0,0.026109982,16.40006586,1.305075775,481.2860665,0.019533744,0.026109982,6.799686722,0.239204857,3.139177197,0.766239033
33182,0,0.030570498,20.137332,1.602477964,411.062012,0.044286131,0.030570498,9.315262273,-2.776021185,-30.01924391,0.624033542
33183,1,0.02244004,31.53616318,2.509568128,559.9976972,0.045744054,0.02244004,9.62563582,0.117041424,1.753949509,0.398474936
33184,0,0.027260746,33.41157441,2.658808612,460.9694349,0.04961262,0.027260746,8.461958736,3.246547779,40.16137751,0.376108305
33185,0,0.020004035,22.72736773,1.808586459,628.1917929,0.047130427,0.020004035,8.863664179,-1.521644817,-26.56537833,0.552917996
33186,1,0.01374942,19.15202218,1.5240695,913.9564215,0.018258615,0.01374942,6.002468631,3.6460312,87.69219654,0.656138057
33187,0,0.038281273,16.89817115,1.344713734,328.2641819,0.019207548,0.038281273,7.483803585,-0.487939861,-4.113920689,0.743652701
33188,0,0.047082055,17.56528883,1.397801272,266.9036111,0.004196141,0.047082055,6.754534693,0.461374264,3.53156143,0.715409279
33189,0,0.022771124,18.79001674,1.495262022,551.8555247,0.052716666,0.022771124,7.058903967,0.083826029,1.371892501,0.668779107
33190,0,0.01490766,17.10346115,1.361050193,842.9472358,0.001907573,0.01490766,8.421650813,-2.23691591,-49.27264443,0.734726761
33191,0,0.025108796,16.65936868,1.325710437,500.4768384,0.005441489,0.025108796,6.26026926,1.984006398,25.50528669,0.754312535
33192,1,0.016270885,22.0218759,1.752445203,772.32251,0.037527131,0.016270885,6.665504247,2.801000221,60.08051258,0.570631252
33193,1,0.021476048,38.61938883,3.073233316,585.134212,0.120748986,0.021476048,11.55504812,-2.686106063,-47.13359927,0.325390199
33194,0,0.024180918,20.62939373,1.641634992,519.6812822,0.043936709,0.024180918,8.341863856,-1.220287838,-17.5241413,0.609148809
33195,0,0.023998608,21.5059215,1.711386856,523.6291412,0.016026995,0.023998608,8.583187709,-1.006619282,-13.87126552,0.584321421
33196,1,0.025089745,15.68009849,1.247782591,500.8568494,0.011318291,0.025089745,7.412023219,-0.820031172,-10.48888817,0.801421664
33197,0,0.023319008,15.91795829,1.266710873,538.8895963,0.012915389,0.023319008,6.838619376,0.186270669,2.646755398,0.789446133
33198,1,0.064680641,42.44665628,3.377797582,194.2833354,0.236937779,0.064680641,10.13139241,-0.262157387,-1.720594949,0.296050896
33199,0,0.061110319,30.27535682,2.409236345,205.6341855,0.410581991,0.061110319,12.35602846,-6.421155174,-43.38079789,0.415069282
33200,0,0.01738803,26.01606032,2.0702923,722.7023866,0.042753023,0.01738803,8.614507139,0.285178567,5.565483937,0.483023581
33202,0,0.026166503,23.38270823,1.860736799,480.246459,0.045750623,0.026166503,6.180533746,4.537270592,61.20853594,0.537421521
33203,1,0.048382684,20.53891689,1.634435074,259.7286812,0.042250998,0.048382684,6.095994166,3.531108452,25.54221148,0.611832195
33204,1,0.015881141,22.66226082,1.803405416,791.2763092,0.032368959,0.015881141,6.653567492,3.642747024,75.87770348,0.554506486
33205,1,0.02720479,19.37953412,1.542174325,461.9175754,0.038145019,0.02720479,7.972373093,-0.734338246,-9.065375936,0.648435124
33206,1,0.025029698,18.73662294,1.491013079,502.0584271,0.019243474,0.025029698,7.148852108,0.802196468,10.56466525,0.670684928
33207,0,0.03470976,16.9842094,1.35156044,362.0414102,0.013595424,0.03470976,6.294315529,2.037339868,19.00979329,0.739885521
33208,0,0.041081813,16.81977166,1.338474901,305.8864629,0.015521896,0.041081813,7.911023752,-1.334674872,-10.50336457,0.747118978
33209,1,0.026966065,26.09699335,2.076732746,466.0068279,0.086537713,0.026966065,8.848830593,-0.464244457,-6.055529258,0.481525609
33210,0,0.025653252,27.58842131,2.195416812,489.8548768,0.064765328,0.025653252,8.921509098,-0.245997812,-3.418080317,0.455494371
33211,0,0.019378533,20.2225337,1.6092581,648.468622,0.016314793,0.019378533,7.161529586,1.324575316,22.74453913,0.62140436
33212,0,0.018282235,16.46099221,1.309924139,687.3541634,0.003059108,0.018282235,6.407574366,1.084748011,20.34442709,0.763402986
33213,0,0.049172565,17.58810405,1.399616849,255.5565399,0.010925165,0.049172565,8.302294969,-1.789358578,-11.83637034,0.714481253
33214,0,0.021721902,19.15556533,1.524351455,578.5115345,0.013613002,0.021721902,6.929649067,1.651908478,24.49659677,0.656016693
33215,0,0.08680949,15.9082586,1.265938996,144.7580285,0.062606363,0.08680949,6.895605351,0.197921,0.741502687,0.789927479
33216,1,0.01917159,17.07581578,1.358850244,655.468349,0.003323069,0.01917159,7.275291354,-0.001783526,-0.030019846,0.735916268
33217,1,0.020770462,25.46992277,2.026832054,605.0116081,0.041728223,0.020770462,7.248302967,3.14603399,51.20492715,0.49338079
33218,1,0.021657972,18.78944687,1.495216673,580.2191742,0.011356595,0.021657972,7.247570405,0.539300603,8.290327558,0.668799391
33219,0,0.025092505,41.42518127,3.296511184,500.8017639,0.120857613,0.025092505,11.06260267,-1.121367788,-16.83336074,0.303351011
33220,0,0.025044271,22.6531431,1.802679851,501.7662709,0.021217819,0.025044271,6.550739554,1.599917435,27.10408124,0.554729671
33221,0,0.020080515,16.54057649,1.316257255,625.7992205,0.013916377,0.020080515,6.686432547,0.955092379,15.39737453,0.759729905
33222,0,0.036139597,55.38718353,4.407572021,347.7175081,0.59167585,0.036139597,12.80644853,-4.171358858,-57.81066556,0.226882282
33223,0,0.017090671,20.58511681,1.638111547,735.2765892,0.028940097,0.017090671,6.912078204,1.262103302,26.90519804,0.610459039
33224,0,0.01824218,19.86912459,1.581134697,688.8634188,0.0129496,0.01824218,9.167224342,-2.483207265,-44.1407341,0.632457185
33225,0,0.022314809,21.55379704,1.715196671,563.1403941,0.058904964,0.022314809,7.777763725,0.274073925,4.227158854,0.58302352
33226,1,0.020873338,26.19449417,2.084491615,602.0297509,0.064146709,0.020873338,7.60711802,2.61016223,42.14345597,0.47973328
33227,0,0.029262971,17.32338288,1.378551008,429.4290827,0.031164096,0.029262971,7.963534571,-1.335360597,-14.97659487,0.725399346
33228,0,0.024682245,18.35589866,1.460716003,509.1259197,0.018882836,0.024682245,8.446655538,-1.780020201,-23.5084742,0.684595772
33229,0,0.046422093,17.79069088,1.415738197,270.698063,0.010469338,0.046422093,6.553222103,1.883276894,13.05464689,0.706345285
33230,0,0.051776861,45.61857138,3.630210566,242.7024401,0.219547554,0.051776861,9.362428267,2.332078503,18.76630248,0.275466115
33231,0,0.040052948,18.15516915,1.444742457,313.7439588,0.018243607,0.040052948,7.473402727,-0.319212667,-2.706244709,0.692164887
33232,1,0.021937672,21.58698254,1.717837489,572.8215187,0.01390835,0.021937672,7.552661385,0.773559502,12.10450917,0.582127242
33233,0,0.023803557,16.63593321,1.323845502,527.9198641,0.013800134,0.023803557,6.239265782,1.756691923,24.60916838,0.755375154
33234,0,0.030441955,23.23592896,1.849056476,412.797753,0.141066421,0.030441955,8.070194573,-0.462996906,-5.756478444,0.540816364
33236,0,0.026006073,16.37157678,1.302808686,483.2090888,0.006297099,0.026006073,7.567005964,-1.022715196,-13.00121036,0.767572408
33237,0,0.04392166,16.74565888,1.332577193,286.1087334,0.014869709,0.04392166,6.775959426,0.605588088,4.616178547,0.75042557
33238,1,0.046852481,18.85857656,1.500717839,268.2114222,0.074223571,0.046852481,7.575785269,-0.643020783,-4.927960529,0.66634778
33239,1,0.039664049,19.60724981,1.560295364,316.8201684,0.004489037,0.039664049,5.387983102,4.601045664,42.2597276,0.640904295
33241,1,0.013848657,21.83341556,1.737448006,907.4071342,0.020956582,0.013848657,6.600993303,3.521507298,83.08937567,0.575556792
33242,0,0.029272295,29.11077977,2.316562249,429.2922914,0.079467065,0.029272295,8.194471423,1.835507298,22.20916464,0.431674133
33243,0,0.018982655,17.60933396,1.401306272,661.9922473,0.023618835,0.018982655,6.166412979,2.514728593,43.578035,0.71361987
33244,0,0.044804549,16.25932167,1.293875707,280.4708673,0.030154813,0.044804549,6.917695063,0.232246983,1.703987724,0.772871764
33245,1,0.028409363,27.65782828,2.200940043,442.3320147,0.054732366,0.028409363,9.22719155,-0.303948412,-3.593885213,0.454351314
33246,0,0.019142437,27.76975126,2.209846591,656.4665948,0.22660909,0.019142437,6.149527414,6.045532573,116.9455336,0.4525201
33248,1,0.016476772,20.38329035,1.622050708,762.6718953,0.03977323,0.016476772,9.595877437,-3.217472122,-65.03095876,0.616503538
33249,0,0.017665433,16.64256098,1.324372923,711.3536715,0.003789945,0.017665433,7.423315655,-0.474534233,-8.666761388,0.755074332
33250,0,0.024287883,17.48762229,1.391620765,517.3925955,0.005085751,0.024287883,7.199131478,-0.264357231,-3.812587942,0.718586576
33251,0,0.055354788,21.13805632,1.682113075,227.0150621,0.082397535,0.055354788,8.026621807,-1.647838196,-12.29005297,0.594490355
33252,0,0.095074901,29.13346025,2.318367104,132.1733757,0.42251033,0.095074901,13.9768562,-8.525409472,-34.28626403,0.431338073
33253,0,0.073669809,22.54475789,1.794054829,170.5769412,0.07751644,0.073669809,5.981303568,4.512630034,22.00146535,0.557396565
33254,0,0.012636037,18.63485947,1.482914999,994.4866946,0.029299145,0.012636037,7.806195023,-0.516112487,-13.37481426,0.674347485
33255,0,0.02760527,18.64586171,1.48379053,455.2163691,0.014375948,0.02760527,6.805710441,1.701647898,19.85143808,0.673949577
33256,0,0.031068928,61.20926308,4.870878391,404.4674618,1.297306814,0.031068928,7.378487975,5.829929405,117.8517442,0.205301779
33257,1,0.01794442,20.38418913,1.62212223,700.2940485,0.029554851,0.01794442,8.627479821,-1.667424684,-31.54377058,0.616476355
33258,1,0.024278778,38.09850647,3.031782815,517.5866258,0.20332099,0.024278778,8.818877734,1.425923851,24.76626941,0.32983893
33259,0,0.018245406,17.87096057,1.422125856,688.7416189,0.019094158,0.018245406,8.354738907,-1.828194189,-32.83979849,0.703172645
33260,0,0.022978262,17.9187534,1.425929089,546.8808196,0.024500609,0.022978262,7.370234291,-0.418723391,-6.37319698,0.701297146
33261,1,0.014282528,22.11084911,1.759525466,879.8421565,0.009533278,0.014282528,5.84793565,5.739515465,131.124865,0.568335054
33263,0,0.045407388,16.5111418,1.313914917,276.7472682,0.00606204,0.045407388,8.399435899,-2.30440065,-16.36749561,0.761084289
33264,0,0.022759062,25.53694034,2.032165143,552.1479951,0.097240864,0.022759062,9.332557082,-1.856597136,-29.85826393,0.492085992
33265,0,0.026795429,18.30133393,1.45637388,468.9744142,0.022399852,0.026795429,7.409479349,-0.188933694,-2.411980195,0.686636868
33266,0,0.030401524,24.72514436,1.967564472,413.3467387,0.045025473,0.030401524,7.119588498,2.450861992,29.25331384,0.508242558
33267,1,0.026623969,45.79823021,3.644507361,471.9946403,0.215165454,0.026623969,8.785299418,3.929152293,60.50908098,0.274385507
33268,1,0.065214549,57.69534884,4.59124998,192.6927473,0.66551204,0.065214549,11.32441411,-2.018752928,-16.94792368,0.217805609
33270,0,0.021089928,17.28768289,1.375710094,595.8470229,0.010147254,0.021089928,7.533021503,-0.567851557,-8.871470107,0.726897334
33271,1,0.030685465,23.47497409,1.868079082,409.5219199,0.027161499,0.030685465,9.740231785,-2.636184142,-29.14559973,0.535309243
33273,0,0.033172185,15.35269491,1.221728642,378.8225194,0.014449088,0.033172185,6.851014582,0.140903659,1.361386941,0.818512365
33274,1,0.014748236,24.24012678,1.928967999,852.0592432,0.031896528,0.014748236,8.175393218,0.904013415,20.01721126,0.518411918
33275,1,0.047507928,17.6971625,1.408295445,264.5110208,0.024801014,0.047507928,10.22337997,-4.848421585,-32.86762428,0.710078275
33276,0,0.029218018,16.28674733,1.296058172,430.0897642,0.004777327,0.029218018,6.727743435,0.822873238,9.029520656,0.771570306
33277,0,0.034838526,16.4265258,1.30718139,360.7032787,0.01214921,0.034838526,6.46013874,1.438497694,13.29233098,0.765004771
33279,1,0.026307952,19.10149737,1.520048863,477.6643516,0.022798981,0.026307952,7.358893114,0.09895557,1.30916553,0.657873588
33280,0,0.040961892,23.91309726,1.902943817,306.7819868,0.099487702,0.040961892,7.309728389,1.045373195,9.992501156,0.525501589
33281,0,0.019321056,16.48525578,1.311854973,650.3977199,0.014270221,0.019321056,6.176927322,2.024399803,34.0960835,0.762279384
33282,0,0.029984319,15.24804723,1.213401045,419.0980824,0.01551141,0.029984319,6.687453968,0.358988045,3.874086703,0.824129833
33283,0,0.085015202,43.49921784,3.46155777,147.8132182,0.501363757,0.085015202,8.455867045,1.175906124,7.38742554,0.288887277
33284,0,0.027215568,18.62791147,1.482362095,461.7346419,0.02535564,0.027215568,6.508948224,2.046695778,25.15570724,0.674599009
33285,0,0.030623313,16.17495548,1.287162059,410.3530718,0.018716088,0.030623313,6.132671424,1.978307862,21.00689219,0.776902949
33286,1,0.02457283,33.85490079,2.694087404,511.3928918,0.278452665,0.02457283,11.60011019,-4.365526819,-71.66834724,0.371183206
33287,1,0.050022199,22.07583918,1.756739464,251.2158788,0.090612317,0.050022199,6.080214327,2.938958556,23.65169698,0.569236372
33288,0,0.017356783,26.82535944,2.134694277,724.0034553,0.052333783,0.017356783,7.312043184,3.544241651,69.004859,0.468451155
33289,0,0.019651744,24.38043461,1.940133341,639.4531881,0.030088559,0.019651744,10.44740721,-3.792047163,-67.66031084,0.515428491
33290,0,0.019347098,28.21962173,2.245646145,649.5222338,0.268629622,0.019347098,6.791169073,3.168445232,68.32733583,0.445306133
33291,0,0.018085663,19.73570115,1.570517197,694.8250069,0.027304289,0.018085663,6.841202621,1.936637706,35.19219779,0.63673292
33292,0,0.062168698,32.01915333,2.548003263,202.1334056,0.296597626,0.062168698,7.57218598,2.354237777,16.13148372,0.392464176
33293,0,0.021246696,19.82961767,1.577990836,591.450585,0.026412954,0.021246696,6.995389467,1.455504727,22.97851716,0.633717242
33294,0,0.014331089,18.22081008,1.449965996,876.8608313,0.039816769,0.014331089,7.205907606,0.318967195,7.479051764,0.689671346
33295,0,0.057243226,64.40688474,5.125337038,219.5258994,0.438321234,0.057243226,16.43511019,-7.587329102,-58.70703238,0.19510912
33296,0,0.019613291,16.06101712,1.278095133,640.7068733,0.009079829,0.019613291,6.850680109,0.447029152,7.322142276,0.782414371
33297,0,0.030122372,16.89317813,1.344316402,417.1773262,0.024974346,0.030122372,7.837043489,-1.235374385,-13.39105448,0.743872498
33298,0,0.040819619,21.5711601,1.716578379,307.851245,0.064208931,0.040819619,6.279964629,3.744827792,31.43430171,0.582554232
